id,name,slug,description,companies,logo
1604,HAMOOPIG,hamoopig,A Sega Genesis fork of the same creator's HAMOOPI fighting game engine.,,323.0
603,Unity3D,unity3d,"Unity is a game development ecosystem: a powerful rendering engine fully integrated with a complete set of intuitive tools and rapid workflows to create interactive 3D and 2D content; easy multiplatform publishing; thousands of quality, ready-made assets in the Asset Store and a knowledge-sharing community.",[3067],428.0
1781,BBD Platformer Engine,bbd-platformer-engine,,,
1540,osu!framework,osu-framework,A game framework written with osu! in mind.,[22956],261.0
1628,CMVS,cmvs,,,
420,Stencyl,stencyl,"Stencyl is a video game development tool that allows users to create 2D video games for computers, mobile devices, and the web.",,
1239,unity engine,unity-engine,,,
837,Bitsy,bitsy,"Bitsy is a web-based ""little editor for little games or worlds"" featuring limited color palettes and a small pixel canvas.",[24394],
515,Ronin,ronin,"To make The Force Unleashed as realistic as possible, LucasArts created a new engine code-named Ronin. But while the majority of its technology is proprietary, LucasArts had no hesitation about licensing third-party technology. It acquired Havok's physics engines; NaturalMotion's Euphoria for realistic, AI-driven character animations and Pixelux's Digital Molecular Matter (DMM), for spectacularly destructible environments.",,
1546,3D Rad,3d-rad,,,
1490,RUDE,rude,"RUDE (Retro Universal Design Engine) was originally created by Retro Studios for Metroid Prime (2002), and was the first game to run on their proprietary engine. Ever since that day, Retro has been using that same engine for their projects, albeit with major updates every step of the way (Metroid Prime 2: Echoes, Metroid Prime 3: Corruption). Metroid Prime Remastered (2023) is using the latest version of RUDE.",,
1477,RPG Paper Maker,rpg-paper-maker,"RPG Paper Maker is a game making engine, free for non commercial use, allowing you to create a 3D game with 2D sprites and 3D objects with a very simple interface.",[22292],223.0
289,Wintermute Engine,wintermute-engine,Wintermute Engine (WME) is a set of software tools and a runtime interpreter (game engine) primarily designed for creating and running graphical adventure games.,,
1564,BOOM,boom,"TeamTNT's DOOM engine. Perhaps the most influential in the source port realm, it fixed many bugs remaining in the original engine as well as adding many new features considered essential today, including scrolling any surface, conveyor belts, translucent/water effects and extended dehacked support.",[29044],285.0
195,Dawn Engine,dawn-engine,"The Dawn Engine, based on a heavily modified version of IO Interactive’s Glacier™ 2 engine, features new technology that allows for improved rendering capabilities, real-time physics, and advanced artificial intelligence programming, among other things.

Dawn Engine features improved conversation system and cutscenes compared to Glacier 2. Built on an ""entity system"", Dawn allows designers to create new behaviours without the assistance of programmers. Hair technology is an improved version of AMD's TressFX, which has been developed by the in-house research and development team Labs. 

Dawn features systems for volumetric lighting and air density, as well as support for dense indoor and outdoor areas, and many dynamic objects. Not all objects are rendered at the same time, the engine makes use of Umbra occlusion culling. With Marvel's Guardians of the Galaxy, ray tracing and DLSS support was added, as well as working in-game mirrors.",[27],34.0
1565,devkitSMS,devkitsms,a collection of tools and code (with a very presumptuous name) for SEGA Master System / SEGA Game Gear / SEGA SG-1000 / SEGA SC-3000 homebrew development using 'C' language (and the SDCC compiler).,,
1190,PyWright,pywright,PyWright is a game engine and scripting language allowing for the creation of games in the same style as the Ace Attourney series of games made by Capcom for the Nintendo GBA and DS.,,332.0
1488,Creation Engine 2,creation-engine-2,"The Creation Engine is a 3D video game engine created by Bethesda Game Studios based on the Gamebryo engine. Creation Engine 2 is an evolution of the engine achieved with the collaboration of Xbox Game Studio, to be first used on Starfield and later on The Elder Scrolls VI and Fallout 5.",,231.0
940,Sega NAOMI,sega-naomi,"NAOMI stands for New Arcade Operation Machine Idea. Released in 1998 at one-third the price of the Model 3. Shared architecture with Dreamcast, but with additional main, graphics and sound memory (32, 16 and 8 megabytes respectively). Utilizes PowerVR graphics, uses ROM boards, with optional CD-ROM drive.

The name NAOMI was reportedly selected by Sega R&D head Hisashi Suzuki in honor of the British model Naomi Campbell.",[112],130.0
1635,Buddha,buddha,Buddha is an in-house engine used to power Double Fine games.,[85],
1587,Net Yaroze,net-yaroze,"The Net Yaroze (ネットやろうぜ, Netto Yarōze) is a development kit for the PlayStation video game console. It was a promotion by Sony Computer Entertainment to computer programming hobbyists which launched in June 1996 in Japan and in 1997 in other countries.",[13634],309.0
671,The Creator Engine,the-creator-engine,,,
174,PhyreEngine,phyreengine,"PhyreEngine is a  game engine from Sony Computer Entertainment compatible with PC, PlayStation Portable, PlayStation Vita, PlayStation 3 and PlayStation 4. It is free to registered developers and licensed for usage on any platform.

The engine was launched during GDC 2008.  Version 3.0 was released in 2011.",[45],209.0
29,Fox Engine,fox-engine,"The Fox Engine is a proprietary cross-platform, cross-generational game engine built by Kojima Productions for use in many Konami games. The engine's development began after the completion of 2008's Metal Gear Solid 4, with the goal of making the ""best engine in the world."" The engine makes it possible for Kojima Productions to develop multiplatform games with a significantly shortened development time and has been described as the first step for the developer to move away from development for a single platform. The engine is named after FOX, a fictional military unit from the Metal Gear series, wherein is also a reflection of Kojima Productions itself, which based its company logo on FOX's fox emblem.",[170],24.0
1369,CTG (Core Technology Group),ctg-core-technology-group,"The engine was first used in 2005 with the release of the video game The Punisher. A major reworked version of the game was released in 2017 with Agents of Mayhem. Volition owns another in-house engine, called Geo-Mod, that was used specifically for the Red Faction (series) (2001-2011).",,
490,Bedrock Engine,bedrock-engine,,,
761,proprietary engine [ by Blizzard Entertainment ],proprietary-engine-by-blizzard-entertainment,,,
1714,LithTech 2.x,lithtech-2-dot-x,"Starting with LithTech 2.0, LithTech Inc. began the process of creating many different versions of the engine. Monolith released their game No One Lives Forever (NOLF) featuring this version of the engine, however it was later revised to LithTech 2.2. The game received an upgrade to LithTech 2.2 in a patch release. The LithTech team then continued to improve version 2.2 for its licensees, resulting in the 2.3 and 2.4 iterations.",[407],
1671,MicroW8,microw8,"MicroW8 is a WebAssembly based fantasy console inspired by the likes of TIC-80, WASM-4 and PICO-8.

The initial motivation behind MicroW8 was to explore whether there was a way to make WebAssembly viable for size-coding. (Size coding being the art of creating tiny (often <= 256 bytes) graphical effects and games.)",[56004],
1792,Hyper Neo Geo 64,hyper-neo-geo-64,"The Hyper Neo Geo 64 is an arcade system board created by SNK, and released in September 1997. As the successor of the popular Neo Geo (MVS), it was the first and only SNK hardware set capable of rendering in 3D, conceived to bring SNK into the 3D era that had arisen during the mid-1990s.

The system never managed to match the huge success of the 16-bit Neo Geo. Only seven games were produced, none of which proved particularly popular, and only one of them, Fatal Fury: Wild Ambition, has been ported to home systems. A home console version was rumored to be in development but was never confirmed by SNK.",[1474],442.0
1500,Open 3D Engine,open-3d-engine,The Open 3D Engine is a free and open source 3D game engine under the Apache 2.0/MIT license developed by the Linux Foundation's subsidiary Open 3D Foundation. The initial version of Open 3D Engine is an updated version of Amazon Lumberyard provided by Amazon Games.,,241.0
520,LÖVE,love--1,"LÖVE is an *awesome* framework you can use to make 2D games in Lua. It's free, open-source, and works on Windows, macOS, Linux, Android and iOS.",,416.0
282,RENA,rena,"The RENA engine is developed by Runewaker Entertainment and is used in their games. It is technically based on a IBM development platform but got heavily re-tooled. Aside from ""Real Time Editing"" The RENA engine is optimized for developing video games and made its first appearance in Runewaker's ""Runes Of Magic"" (Also known as R.O.M)

The RENA Engine also uses a ""Odd"" method of loading levels, if the loading screens are stripped away a person is able to see exactly how the engine is loading content, which it does layer by layer, Raw world data is pushed to clients before hand and everything is layered on top of that instead of just being one solid object. Runewaker opts to split things up into multiple chunks and loading it in at once, which does reduce client strain.

The RENA engine also uses LUA scripts to load in its own programming and uses FLASH for UI based elements.
Another ""Feature"" of the RENA engine is the fact that it accepts HTML formatting, and its heavily used into its own localization process where every kind of text uses HTML formatting (This includes the UI).

Above that something that is notable is the fact that the Client side builds are ""editable"" which allows a user to technically modify the entire client, BUT this requires high level of knowledge about the engine itself.",[1696],38.0
1442,Vicarious Visions Alchemy,vicarious-visions-alchemy,Vicarious Visions Alchemy is the company's game engine. It was released in 2002. It was originally called Intrinsic Alchemy and developed by Intrinsic Graphics before being renamed after Vicarious Visions acquired Intrinsic Graphics in 2003.,[51],204.0
1371,Hatch Game Engine,hatch-game-engine,Multiplatform game engine focused on powering 2D retro-style video games,,424.0
79,GameMaker: Studio,gamemaker-studio,"""GameMaker: Studio caters to entry-level novices and seasoned game development professionals equally, allowing them to create cross-platform games in record time and at a fraction of the cost of conventional tools!

In addition to making game development 80 percent faster than coding for native languages, developers can create fully functional prototypes in just a few hours, and a full game in just a matter of weeks.""",[6932],36.0
743,Veloren Engine,veloren-engine,A fully open-source voxel game engine written in Rust primarily for use in the Veloren game.,,
587,EGO Engine,ego-engine--2,,,
704,RPG Maker VX,rpg-maker-vx,"RPG Maker VX (RPGツクールVX, RPG Tsukūru VX) is a version of PC program RPG Maker series. It has been superseded by RPG Maker VX Ace, which is an improved and enhanced version of RPG Maker VX. Both RPG Maker VX and RPG Maker VX Ace are developed by Enterbrain, following its predecessor, RPG Maker XP. RPG Maker VX follows the naming pattern present in previous RPG Maker releases by having a suffix based on the Windows versions the software was designed for (in this case, Windows Vista and Windows XP).",,232.0
64,Adobe Flash Player,adobe-flash-player,"Adobe Flash Player is the standard for delivering high-impact, rich Web content. Designs, animation, and application user interfaces are deployed immediately across all browsers and platforms, attracting and engaging users with a rich Web experience.",[7246],63.0
1680,Xash 2019,xash-2019,A continuation of the last version of Xash3D [Build 4529]. Updated to VS2019 as well.,[57428],373.0
1712,Fenforge,fenforge,"Fenforge is a cross-platform game engine that has been in continuous development by Fen Research since September 2010. First used to develop Solstrike (2014) and Iona's Toybox (2021), Brighter Shores is the third game to use this engine. The engine is based on a privately developed programming language, and designed to be flexible general-purpose engine, allowing programmers to make different types of games relatively quickly.",[55704],389.0
1462,Maniaplanet,maniaplanet,"Maniaplanet, is an engine created by Nadeo (a subsidiary of Ubisoft since 2009), for TrackMania 2 (Stadium, Valley, Lagoon) & TrackMania (2020)",,212.0
481,Real Virtuality 4,real-virtuality-4,"As the next evolution of the Arma series' backbone, the Real Virtuality™ 4 engine brings with it a host of changes and improvements that bring Arma 3 into the new generation. with significant improvements to animations and sounds, combined with the introduction of Directx 11 and Physx™, the battlefields of Arma have never felt more real.

DIRECTX 11
Arma 3 moves full steam ahead into the next generation of gaming with the inclusion of DirectX 11, allowing for a host of visual improvements that complement the beautiful Mediterranean landscapes of The Republic of Altis and Stratis, above and below the sea. But alongside visual improvements comes performance improvements, allowing for vastly improved rendering techniques that allow for largest battlefields ever seen in the Arma series.

PHYSX™
Powered by PhysX, Arma 3 represents a significant leap forward in the simulation of physics in the Arma series. Bringing improvements ranging from the behavior of vehicles, land, sea and air, to the behavior of a thrown grenade, PhysX allows for an even more authentic experience.

ANIMATIONS
Arma 3 has focused intensely on improvements to the handling of animations. The introduction of Combat Pace, a special movement pace designed for faster responses in close quarter combat, and Adjusted Stances, which allow you to get behind and peer over cover better than ever, combined with various other improvements, has created the smoothest and most intuitive control experience the Arma series has seen.

SOUND ENGINE
One of the most critical parts of creating a believable world is sound, and Arma 3 is no exception. Representing a significant step forward in the simulation of sound, with a single rifle shot consisting of various different sounds, the proper simulation of the speed of sound, different sounds when inside and outside of vehicles, and more, Arma 3 puts you right in the middle of a living, breathing environment.

SILVADOR
Using algorithmic approach, the 'Silvador Tree Generator' program is employed to handle the creation of plants in Arma 3. Licensed from Bohemia Interactive Simulations, this software helps to create a vast array of realistic plant life - adding even more diversity and detail to the Arma 3's atmospheric Altis and Stratis environments.",[116],56.0
982,Unreal Engine 5,unreal-engine-5,"Unreal Engine enables game developers and creators across industries to realize next-generation real-time 3D content and experiences with greater freedom, fidelity, and flexibility than ever before.",[17463],406.0
87,HeroEngine,heroengine,"HeroEngine - is a professional cloud game engine solution with cloud solution system developed and distributed by Idea Fabrik PLC, where scaled MMO games with high CCU can be developed.  Idea Fabrik PLC is currently an official subsidiary of Laniatus LLC. HeroEngine is currently distributed and managed by Laniatus LLC. HeroEngine's official game is designated as Magic To Master. Laniatus LLC is currently using the game engine in-house and designing games in-house. It is not publicly available.  For special solutions and needs, special contact with Laniatus is required.",[46023],264.0
601,Unity 2018,unity-2018,"The 7th version of the Unity engine released on May 2, 2018.

It will receive 3 updates over the year with a final change on the release of the next version of the engine,
The engine will be supported for 1 year after this change as part of their Long Term Support for the engine, there will be no major updates during this support.

2018.3 was released on December 7, 2017.",[3067],
1744,Core Framework,core-framework,"Core started out as a fork of Sonic Worlds, but after version 0.23.0, they have rewritten everything from scratch to make use of the modern Clickteam Fusion features.",,
105,Essence Engine,essence-engine,"The Essence Engine by Relic Entertainment was originally developed for Company of Heroes.

The Essence Engine featured many new graphical effects at the time it was introduced, including high-dynamic-range lighting, dynamic lighting and shadows, advanced shader effects and normal mapping. The Essence Engine is also one of the first RTS engines to create detailed faces with facial animations.

In Company of Heroes: Opposing Fronts, the Essence Engine was further improved to include weather effects, and also added support for DirectX 10 on Windows Vista.",[196],
1446,Hexane Engine,hexane-engine,"Hexane Engine, was an engine developed by Slant Six Games (now defunct) for the game SOCOM U.S. Navy SEALs: Tactical Strike (2007), SOCOM U.S. Navy SEALs: Confrontation (2008), SOCOM U.S. Navy SEALs: Fireteam Bravo 3 (2010) and Resident Evil: Operation Raccoon City (2012)",,205.0
1570,MBF21,mbf21,"MBF21 is the next step in the classical / conservative feature progression from doom to boom to mbf. The project has these goals:

    Fix bugs and miscellaneous issues in mbf.
    Maintain backwards compatibility with the features of mbf.
    Make it easy to modify previously hard-coded elements of the engine.
    Add ""low hanging fruit"" features for maps and dehacked that are in demand.
    Make changes that are easy to adapt into existing source ports and tools.
    Maintain the classical / conservative flavour of boom / mbf.",,
1474,World Builder,world-builder,World Builder is a game creation system for point-and-click adventure games on the classic Mac.,[10062],221.0
1632,Vircon32,vircon32,A virtual 32-bit console designed for 2D games.,[55381],345.0
19,Snowdrop,snowdrop,"The Snowdrop Engine is a game engine developed by Massive Entertainment for Tom Clancy's The Division. The engine focuses on dynamic global illumination, stunning procedural destruction and a great amount of detail and visual effects.","[537, 104]",219.0
236,Cocos2d,cocos2d,,,68.0
1771,Lemongine,lemongine,,,
1504,Greenfoot,greenfoot,"Greenfoot is an integrated development environment using Java or Stride designed primarily for educational purposes at the high school and undergraduate level. It allows easy development of two-dimensional graphical applications, such as simulations and interactive games.",,245.0
507,Godot Engine,godot-engine,"Godot provides a huge set of common tools, so you can just focus on making your game without reinventing the wheel.

Godot is completely free and open-source under the very permissive MIT license. No strings attached, no royalties, nothing. Your game is yours, down to the last line of engine code.",,132.0
89,PhysX,physx,"Without accurate physics simulation even the most beautiful game feels static and lifeless. PhysX taps into the power of NVIDIA’s GeForce GTX GPUs to create incredible effects and scenes filled with dynamic destruction, particle based fluids, and life-like animation.",[1630],28.0
448,RPG Maker MV,rpg-maker-mv,"POWERFUL enough for a developer SIMPLE enough for a child VERSATILE enough for any platform! RPG MAKER MV allows you to make the RPG of your dreams! This latest version includes a host of new features and export options for MacOSX, Android, and iPhone!",[30668],233.0
61,LithTech 1,lithtech-1,"Originally the LithTech engine was supposed to be called DirectEngine, as Monolith was developing it for Microsoft to be included as a 3D engine for use with Microsoft's DirectX technology. After failing to secure the deal, Monolith continued development on their own and were able to license the engine, officially renamed to LithTech, to other companies.",[407],392.0
1713,LithTech Talon,lithtech-talon,"LithTech Inc. developed a different engine specifically for Monolith's title, Aliens versus Predator 2. LithTech Talon was based on LithTech 2.2, rather than LithTech 2.4. Because of this choice, LithTech 2.4, RealArcade LithTech, and LithTech Talon became largely incompatible with each other. However, reviewers still thought of it as inferior to Unreal or id Tech.

LithTech Talon's biggest selling point lay in its capable multiplayer support, more efficient when compared to prior versions of LithTech multiplayer that featured poor networking code. Aliens versus Predator 2 features comprehensive multiplayer gameplay utilizing these improvements.

By 2003, Talon was still being licensed.",[407],
482,CryEngine 3,cryengine-3,"CryENGINE® 3 is a highly advanced development solution that surpasses all expectations for the creation of blockbuster games, movies, high-quality simulations, and interactive applications. The third iteration of Crytek's proprietary engine is the only all-in-one game development solution for the PC, Xbox 360™, and PlayStation®3 that is truly groundbreaking in itself.

High Quality Real-Time Graphics
CryENGINE 3 is the fastest high-end renderer in the world, with new features specifically designed for PC, Xbox 360™, and Playstation®3.

Benchmark-setting graphical performance, near-photorealism in indoor and wide-open outdoor environments, and extraordinary real-time special effects are some of the hallmarks of our CryENGINE technology. The CryENGINE 3 renderer provides seamless support for both indoor and outdoor environ-

-ments on current platforms. Our multi-core and future-proof graphics technology ensure that CryENGINE 3 is next-gen ready. With CryENGINE 3, scalability across multiple platforms is a further evolution to enable great looking games – regardless of the target platform.

Advanced Modular AI System
Realistically rendered and animated characters require state-of-the-art AI systems to intelligently respond to the game environment and maintain the illusion of realism. CryENGINE 3 features powerful, scalable, and flexible AI

technology to handle character behaviors with modular sensory systems, such as sight and hearing, and fully support the complex requirements of the character locomotion system.

Realistic Characters
Characters and faces are some of the most important features of almost all modern high quality titles. CryENGINE 3 brings the most technically advanced, integrated, and scalable animation and graphics technology together to deliver astonishingly real characters to cross-platform

games at no extra licensing cost. As our Crysis series already demonstrated, Crytek are in the vanguard of the quest to achieve realistic characters in real-time graphics and will continue this tradition in the future.",[249],57.0
1290,Proprietry in house engine,proprietry-in-house-engine,,,
99,Ego Engine,ego-engine,Ego is a modified version of the Neon game engine that was used in Colin McRae: Dirt and was developed by Codemasters and Sony Computer Entertainment using Sony Computer Entertainment's PhyreEngine cross-platform graphics engine. The Ego engine was developed to render more detailed damage and physics as well as render large-scale environments.,[115],19.0
1682,Decker,decker,"Decker is a multimedia platform for creating and sharing interactive documents, with sound, images, hypertext, and scripted behavior. It draws strong influence from HyperCard, as well as more modern ""no-code"" or ""low-code"" creative tools like Twine and Bitsy. Released in 2022.",,374.0
454,ArenaNet Guild Wars,arenanet-guild-wars,"ArenaNet's Guild Wars engine is a proprietary game engine that was developed for the Guild Wars online role-playing game (RPG) franchise. The engine was modified for Guild Wars 2, which was released in 2012.

Guild Wars 2 uses a heavily modified Guild Wars game engine which includes support for true 3D environments, more detailed environments and models, better lighting and shadows, new animation and effects systems, plus new audio and cinematic engines. The game requires DirectX 11, with effect from Spring 2023.

Guild Wars 2 utilises the Havok physics engine to provide ragdoll animation and destructible environments, as well as occlusion culling technology licensed from Umbra Software to optimise 3D object rendering.",[255],
1627,TrueMotion,truemotion,"TrueMotion is a audio/video compression format developed by the Duck Corporation. It was used by several video games as a medium-quality format for showing full motion video, particularly in Sega Saturn titles.

TrueMotion typically results in higher quality video than rival format Cinepak, the ""standard"" video format used in Saturn games of this era. It is, however, inferior to the MPEG compression utilised by the Video CD Card. The Sega Dreamcast has built-in MPEG support, rendering TrueMotion obsolete in the next generation of Sega console hardware.

TrueMotion was typically seen in games which full motion video played a relatively important role in the game; usually Japanese dating simulators or more novelty releases, or in introductory movies. In situations where video was less of a concern (or in earlier Saturn titles), Cinepak was seen as sufficient.",[55200],341.0
1412,Pulp,pulp,"Pulp is a special development system for the Playdate that is used via a web browser. Pulp has functionality for creating graphics, sound, music and fonts for usage in games, and more advanced behaviour can be made through its own scripting language known as PulpScript.",[5213],313.0
13,Unity,unity,"Unity is a game development ecosystem: a powerful rendering engine fully integrated with a complete set of intuitive tools and rapid workflows to create interactive 3D and 2D content; easy multiplatform publishing; thousands of quality, ready-made assets in the Asset Store and a knowledge-sharing community.",[3067],147.0
354,RE Engine,re-engine,"The Reach for the Moon Engine, abbreviated as RE Engine and commonly nicknamed as the ""Resident Evil Engine"" by fans was created in 2014, during the beginning of the development of Resident Evil 7. The engine is a successor to MT Framework, Capcom's previous engine. Unlike its predecessor the RE Engine includes a variety of new graphical and rendering techniques such as Subsurface Scattering (a shader method used to produce highly realistic human skin), Dynamic shadows, FXAA + TAA, Shadow cache, moreover, rendering techniques include the ability to output 4K Resolution, HDR, a VR specific mode.",[37],170.0
1487,Katana Engine,katana-engine,"Using our proprietary game engine, the Katana Engine, we efficiently develop games for multiple platforms, like PS5, Nintendo Switch, PC, and smartphone. In simulation games like Nobunaga's Ambition and Romance of the Three Kingdoms, we are using AI to create strategies and tactics and also to display officer personalities.",[18532],381.0
695,KEX,kex,"Nightdive Studio's proprietary FPS engine used for their enhanced and remastered game releases.
It is believed to be the third version of the engine. Making it an updated version the Kex engine developed by Samuel Villarreal, Senior Programmer at Nightdive, with the original version being his Doom64 EX engine.

The engine was announced and offered to interested developers in May 2019, after the release of Blood: Fresh Supply.",[13169],87.0
1638,Sega Triforce,sega-triforce,"The Triforce (トライフォース) is an arcade board developed in a joint venture between Sega, Nintendo, and Namco. It was also the result of a partnership between Sega and Namco that started a few months prior to the board's reveal. The Triforce is based on the Nintendo GameCube video game console to reduce development costs, and allowed for arcade ports of home console games, and vice versa. It is named after the magical, often sought-after object in Nintendo's The Legend of Zelda series.

While the platform was shared between the three companies, Nintendo was not in the business of producing arcade games at the time, so it licensed its properties to Sega and Namco. Sega was the first to launch a game for the system with Virtua Striker 2002 in the Autumn of 2002, which shipped on Sega's propietary GD-ROM format (with later releases doing the same). Namco would not release a game for the system until 2005, and would ship its software on ROM cartridges.

In 2012, a homebrew application was released for the Wii that enabled this GameCube-derived console to run Mario Kart Arcade GP and its sequel (see the list below). The coder stated that support for other games and additional features are possible but emphasised that he would not be releasing homebrew or information due to his anger at others in the homebrew scene who had leaked his work.[4]. Another homebrew project, Nintendont, allows players to play Triforce games on the WiiU's vWii, with unknown limitations.","[70, 112, 263]",348.0
1753,Sega RingEdge 2,sega-ringedge-2,"The Sega RingEdge 2 is an arcade board developed by Sega. It is the third part of their Ring PC-based hardware series, and serves as a successor to the Sega RingEdge, offering minor hardware upgrades to the original board. Both iterations lasted into the late 2010s.

Transformers: Human Alliance and sequel Transformers Shadows Rising were the only original releases developed on the hardware by teams at Sega (specifically Sega of China and Sega Amusements) to receive a wide release; the rest, with the exception of Maimai and its sequels in certain parts of Asia, were made exclusively for Japan. Numerous third-party titles for ALL.Net P-Ras Multi Ver.2 also used the board by extension, and a small number of games made by Wahlap Technology for Chinese and Western territories e.g. Storm Racer G were additionally developed for it.",[112],
585,VERGE,verge,Vecna's Extraordinary Roleplaying Game Engine (VERGE),,433.0
135,Geo-Mod,geo-mod,"Geo-mod (""Geometry Modification Technology"") is the name of the engine developed by Volition for the Red Faction series (2001-2011) and also the name of a feature of that engine. The precise definition of Geo-Mod has varied between games.

Red Faction - v1.0
Red Faction 2 - v1.0
Red Faction Guerrilla - v2.0
Red Faction Armageddon - v2.5",,139.0
340,GameMaker,gamemaker,,[6932],334.0
414,HTML5,html5,"HTML5 (Hypertext Markup Language 5) is a markup language used for structuring and presenting hypertext documents on the World Wide Web. It was the fifth and final major HTML version that is now a retired World Wide Web Consortium (W3C) recommendation. The current specification is known as the HTML Living Standard. It is maintained by the Web Hypertext Application Technology Working Group (WHATWG), a consortium of the major browser vendors (Apple, Google, Mozilla, and Microsoft).",,311.0
681,KT Engine,kt-engine,"KT Engine is the engine planed and created by Kylotonn for the development of videogames on Steam/Windows, PS4, Xbox One and Nintendo Switch. This technology is the key tool for realizing the strategic vision of the studio.

Kylotonn has a strong technological expertise based on its in-house real-time 3D technology, the KT Engine. At the forefront of the video game industry, this engine is also used for R&D projects on autonomous vehicle in the automotive industry.",[2952],85.0
529,Unity 5,unity-5,"Unity 5.0 is Unity Technologies biggest and boldest release so far. Powerful new features in Unity 5 include:

○ The Physically-based Standard Shader to make your materials look consistent in any lighting environment, cross platform.
○ Real-time Global Illumination, built on Geomerics Enlighten technology.
○ The Audio Mixer, to massively improve audio in your game.
○ HDR Reflection Probes to enhance visual fidelity.
○ PhysX 3.3 to bring massive performance improvements to 3D physics.
○ Major updates to the animation system.
○ WebGL preview.

And of course, many more new features and updates. (Check website for full list of features.)",[3067],72.0
574,Apex,apex,"Apex Engine, previously known as Avalanche Engine, is a game engine developed by Avalanche Studios and first used in the game Just Cause released in 2006.

The Apex Engine™ is designed entirely with our games in mind. Our strength lies in the ability to create custom solutions for every aspect of the engine, enabling relatively small teams to create amazing open world games. From the first-person insanity of Rage 2 and extreme weather in Just Cause 4 to the tranquil forests in theHunter: Call of the Wild and Generation Zero’s serene countryside.",[437],167.0
1787,Pollux Engine,pollux-engine,,[26],
214,Cobra,cobra,"Frontier began development of an in house game engine in 1988.

Cobra uses C++ as the programming language. The development tools are created with C# / WPF / Forms and C++. Lua is used for gameplay features. It supports many platforms such as Microsoft Windows, Xbox One, PlayStation 4, iOS and Android devices. It supports cross-platform by allowing code and resources on PC to be compiled and run on other platforms. The game code and resources are isolated from the hardware by a common platform-neutral core API. It enables optimal use of a multi-processor, multi-threaded environment. 

There is a framework for rapid development of tools to view, tweak and review changes to resources on platforms in live sessions. The 4th generation of Cobra has cloud-based analytics for data-driven games. The proprietary tools, tech and pluggable modules enable the development a wide variety of games on tablets, smartphones, PC and consoles without making employees unable to contribute.",[208],396.0
351,Unreal Engine 3,unreal-engine-3,"Unreal Engine 3 (UE3) is a computer game engine developed by Epic Games. It is the third generation of the Unreal Engine, designed for DirectX 9-, 10-, and 11-capable PCs, the Xbox 360, the PlayStation 3, and OpenGL-based OSes (Mac OS X, iOS). Its renderer supports many advanced techniques including HDRR, per-pixel lighting, and dynamic shadows, and builds upon the tools available in previous versions of the engine.",[168],52.0
614,Tyranobuilder Visual Novel Studio,tyranobuilder-visual-novel-studio,"Easily and quickly make your own multi-platform visual novels with TyranoBuilder, even if you know nothing about game programming or scripting!

Bring your creativity to reality with our suite of drag-and-drop tools, plus scripting language for advanced users.",,284.0
610,Heaps.io,heaps-dot-io,Heaps.io is a mature cross platform graphics engine designed for high performance games.It is designed to leverage modern GPUs that are commonly available on both desktop and mobile devices.,,126.0
1716,LithTech 6,lithtech-6,"Built for 2014’s Game of the Year, Middle-earth: Shadow of Mordor, the final LithTech-branded iteration, LithTech 6 (or V6) was revamped to support large open worlds, 3rd-person Arkham style combat and, of course, the robust depth of the Nemesis System.",[407],
1773,Peter,peter,"The Peter system is a visual programming tool designed for a simple and fast generation of the programs for Windows 95/98/NT/ME/2000/XP. Its principal characteristic is the graphical presentation of the program structure. The program sections are assembled using the mouse like a jigsaw puzzle. Thanks to the justification check of the element combinations, carried out already at the time of the program generation, there is no chance of syntactic failure origination. The program presentation by means of a tree structure enables a considerable improvement of the program lucidity. The creation of the program is quickly becoming extraordinary easy and flexible.

Peter is intended for a broad range of the users. By using it, even the children of the pre-school age are able to draw pictures and teach their little rabbit to move. On the other hand, there are a lot of powerful functions intended to use by skilled programmers. It is not Peter's goal to train programmers out of all users. Its objective is to make the program generation accesible to all who want to create. No knowledge in the programming or computer areas is necessary. Everything is covered by the numberless functions. This is an effective mean for training the logical thinking, imagination, and aesthetic feeling.",,425.0
667,Unreal,unreal,"Create without limits
With Unreal Engine, you can bring amazing real-time experiences to life using the world’s most advanced real-time 3D creation tool.
From first projects to the most demanding challenges, our free and accessible resources and inspirational community empower everyone to realize their ambitions.",[17463],136.0
1743,Eclipse Engine,eclipse-engine--1,"Part of Digital Eclipse's work include their own Eclipse Engine, a tool that allows them to decompile the code from older games into a machine-readable format that is then used by the Eclipse Engine to play them on modern systems.

While it may take some extra work by the company to decompile the older game into the proper format one time, this approach allows them to rapidly port the Eclipse Engine version to any modern gaming system, including personal computers, consoles, and portable and mobile devices, with minimal effort.

This engine has been used in Digital Eclipse's Mega Man Legacy Collection and The Disney Afternoon Collection.

The Eclipse Engine was primarily developed by Digital Eclipse's studio head, Mike Mika, and Other Ocean engineer Kevin Wilson, branched off from Other Ocean's Bakesale engine.",[888],
